num_voters,title,url,avg_rating,rank,geek_rating,release_date
1918.0,The Fox in the Forest,/boardgame/221965/fox-forest,7.5,600,6.739,2017
17765.0,Elder Sign,/boardgame/100423/elder-sign,7.01,466,6.868,2011
827.0,Warfighter: The Tactical Special Forces Card Game,/boardgame/149951/warfighter-tactical-special-forces-card-game,7.77,1064,6.39,2014
1522.0,Castaways,/boardgame/71906/castaways,7.09,1065,6.39,2013
1036.0,Tortuga 1667,/boardgame/218530/tortuga-1667,7.16,1414,6.231,2017
2579.0,Inkognito,/boardgame/466/inkognito,6.58,1415,6.23,1988
1360.0,Catan: Portable Edition,/boardgame/3972/catan-portable-edition,6.8,1516,6.184,2002
774.0,Flat Top,/boardgame/2529/flat-top,7.3,1517,6.184,1977
2357.0,Timeline: Music & Cinema,/boardgame/145189/timeline-music-cinema,6.78,1128,6.354,2013
1847.0,The Boss,/boardgame/85005/boss,6.88,1129,6.352,2010
2758.0,Fire & Axe: A Viking Saga,/boardgame/12495/fire-axe-viking-saga,7.02,766,6.578,2004
18018.0,Tsuro,/boardgame/16992/tsuro,6.69,767,6.576,2004
1745.0,The Adventurers: The Pyramid of Horus,/boardgame/98315/adventurers-pyramid-horus,6.79,1318,6.27,2011
1553.0,The End of the Triumvirate,/boardgame/20134/end-triumvirate,6.81,1319,6.269,2005
16653.0,"Hey, That's My Fish!",/boardgame/8203/hey-s-my-fish,6.75,676,6.656,2003
2543.0,Via Nebula,/boardgame/191231/nebula,7.17,677,6.655,2016
5592.0,Spartacus: A Game of Blood & Treachery,/boardgame/128671/spartacus-game-blood-treachery,7.47,280,7.078,2012
4633.0,Egizia,/boardgame/58421/egizia,7.46,281,7.076,2009
3863.0,Warhammer Quest: The Adventure Card Game,/boardgame/181521/warhammer-quest-adventure-card-game,7.5,360,6.98,2015
5640.0,Smash Up: Awesome Level 9000,/boardgame/134726/smash-awesome-level-9000,7.33,361,6.979,2013
663.0,Planetarium,/boardgame/200454/planetarium,7.14,1814,6.078,2017
1054.0,10 Days in Asia,/boardgame/22398/10-days-asia,6.69,1815,6.078,2007
1987.0,Tides of Madness,/boardgame/195544/tides-madness,7.01,964,6.447,2016
921.0,Breakout: Normandy,/boardgame/730/breakout-normandy,7.65,965,6.446,1992
1365.0,Patrician,/boardgame/30241/patrician,6.62,1714,6.111,2007
584.0,The Expanse Board Game,/boardgame/220792/expanse-board-game,7.31,1715,6.111,2017
800.0,Invasion from Outer Space: The Martian Game,/boardgame/42939/invasion-outer-space-martian-game,7.12,1618,6.144,2010
2624.0,Pack & Stack,/boardgame/37120/pack-stack,6.43,1619,6.144,2008
1414.0,Conflict of Heroes: Awakening the Bear! (second edition),/boardgame/132028/conflict-heroes-awakening-bear-second-edition,8.07,467,6.866,2012
2063.0,KLASK,/boardgame/165722/klask,7.64,468,6.864,2014
2170.0,Beasty Bar,/boardgame/165950/beasty-bar,6.86,1066,6.389,2014
2281.0,Space Crusade,/boardgame/1568/space-crusade,6.95,1067,6.389,1990
3645.0,To Court the King,/boardgame/21632/court-king,6.47,1416,6.23,2006
1214.0,Tikal II: The Lost Temple,/boardgame/67180/tikal-ii-lost-temple,6.88,1417,6.229,2010
679.0,Neue Heimat,/boardgame/32944/neue-heimat,7.28,1518,6.184,2007
2583.0,Drakon (third edition),/boardgame/23107/drakon-third-edition,6.51,1519,6.184,2006
2095.0,Compounded,/boardgame/118174/compounded,6.84,1130,6.351,2013
802.0,American Rails,/boardgame/41749/american-rails,7.49,1131,6.351,2009
1322.0,Carcassonne: Winter Edition,/boardgame/131014/carcassonne-winter-edition,7.53,768,6.576,2012
3986.0,ICECOOL,/boardgame/177524/icecool,6.91,769,6.575,2016
923.0,Spyfall 2,/boardgame/193308/spyfall-2,7.23,1320,6.269,2017
1166.0,London (second edition),/boardgame/236191/london-second-edition,7.76,678,6.655,2017
4406.0,Winner's Circle,/boardgame/1382/winners-circle,6.97,679,6.655,2001
3579.0,Stockpile,/boardgame/161614/stockpile,7.6,282,7.075,2015
77596.0,Catan,/boardgame/13/catan,7.22,283,7.075,1995
5286.0,Belfort,/boardgame/50750/belfort,7.3,362,6.977,2011
4161.0,Cry Havoc,/boardgame/192457/cry-havoc,7.42,363,6.973,2016
2296.0,Intrigue,/boardgame/265/intrigue,6.37,1816,6.078,1994
1313.0,Pizarro & Co.,/boardgame/3267/pizarro-co,6.56,1817,6.077,2002
1694.0,Masmorra: Dungeons of Arcadia,/boardgame/181524/masmorra-dungeons-arcadia,7.21,966,6.446,2017
1120.0,Empires in Arms,/boardgame/254/empires-arms,7.55,967,6.446,1983
2897.0,Risk: The Lord of the Rings Trilogy Edition,/boardgame/8107/risk-lord-rings-trilogy-edition,6.48,1716,6.11,2003
1450.0,Mord im Arosa,/boardgame/80006/mord-im-arosa,6.59,1717,6.11,2010
447.0,Kingsburg (Second Edition),/boardgame/199966/kingsburg-second-edition,7.78,1620,6.143,2017
1818.0,Entdecker: Exploring New Horizons,/boardgame/1334/entdecker-exploring-new-horizons,6.56,1621,6.143,2001
3460.0,Coal Baron,/boardgame/143515/coal-baron,7.32,469,6.859,2013
2708.0,Queendomino,/boardgame/232043/queendomino,7.45,470,6.858,2017
1083.0,We the People,/boardgame/620/we-people,7.32,1068,6.389,1993
1639.0,Eurorails,/boardgame/157/eurorails,7.06,1069,6.389,1990
2450.0,Pente,/boardgame/1295/pente,6.63,1418,6.229,1977
1261.0,Ancient Terrible Things,/boardgame/137031/ancient-terrible-things,6.93,1419,6.228,2014
1314.0,Giganten,/boardgame/59/giganten,6.75,1520,6.184,1999
21431.0,Scrabble,/boardgame/320/scrabble,6.29,1521,6.184,1948
1952.0,Um Reifenbreite,/boardgame/442/um-reifenbreite,6.85,1132,6.351,1979
819.0,Ascension: Realms Unraveled,/boardgame/157026/ascension-realms-unraveled,7.62,1133,6.35,2014
1912.0,Ascending Empires,/boardgame/37919/ascending-empires,7.2,770,6.574,2011
2510.0,Tournay,/boardgame/105037/tournay,7.06,771,6.573,2011
1821.0,Axis & Allies: 1942,/boardgame/41863/axis-allies-1942,6.94,1321,6.269,2009
943.0,Last Train to Wensleydale,/boardgame/39927/last-train-wensleydale,7.15,1322,6.268,2009
3268.0,Ultimate Werewolf: Ultimate Edition,/boardgame/38159/ultimate-werewolf-ultimate-edition,7.1,680,6.654,2008
2464.0,Peloponnes,/boardgame/42910/peloponnes,7.16,681,6.652,2009
6018.0,Archipelago,/boardgame/105551/archipelago,7.4,284,7.073,2012
4681.0,Harry Potter: Hogwarts Battle,/boardgame/199042/harry-potter-hogwarts-battle,7.58,285,7.072,2016
6468.0,Chicago Express,/boardgame/31730/chicago-express,7.23,364,6.972,2007
6472.0,Chinatown,/boardgame/47/chinatown,7.24,365,6.972,1999
416.0,Time of Soccer,/boardgame/166317/time-soccer,7.7,1818,6.077,2014
699.0,Raid on St. Nazaire,/boardgame/1425/raid-st-nazaire,7.1,1819,6.076,1987
1410.0,Skull King,/boardgame/150145/skull-king,7.22,968,6.445,2013
1372.0,The Captain Is Dead,/boardgame/159503/captain-dead,7.33,969,6.445,2014
1786.0,New England,/boardgame/5406/new-england,6.5,1718,6.109,2003
1344.0,1st & Goal,/boardgame/95105/1st-goal,6.62,1719,6.109,2011
977.0,Black Gold,/boardgame/93724/black-gold,6.89,1622,6.143,2011
2750.0,Flip City,/boardgame/168679/flip-city,6.43,1623,6.143,2014
3149.0,Smash Up: Science Fiction Double Feature,/boardgame/151004/smash-science-fiction-double-feature,7.4,471,6.858,2014
4640.0,Dungeons & Dragons: The Legend of Drizzt Board Game,/boardgame/91872/dungeons-dragons-legend-drizzt-board-game,7.3,472,6.857,2011
2594.0,Beyond Balderdash,/boardgame/1544/beyond-balderdash,6.8,1070,6.389,1993
680.0,RAF: The Battle of Britain 1940,/boardgame/40209/raf-battle-britain-1940,7.96,1071,6.388,2009
831.0,Dungeon Command: Sting of Lolth,/boardgame/122588/dungeon-command-sting-lolth,7.34,1420,6.228,2012
1296.0,El Gaucho,/boardgame/162823/el-gaucho,6.86,1421,6.228,2014
844.0,Greenland,/boardgame/156501/greenland,7.1,1522,6.183,2014
922.0,Super Dungeon Explore: Forgotten King,/boardgame/156548/super-dungeon-explore-forgotten-king,7.19,1523,6.183,2015
892.0,Strat-O-Matic Baseball,/boardgame/2251/strat-o-matic-baseball,7.65,1134,6.35,1962
814.0,Mythos Tales,/boardgame/126100/mythos-tales,7.6,1135,6.349,2016
5088.0,Rattus,/boardgame/42452/rattus,6.82,772,6.573,2010
2228.0,Majesty: For the Realm,/boardgame/230080/majesty-realm,7.13,773,6.572,2017
1195.0,Panic on Wall Street!,/boardgame/104581/panic-wall-street,6.99,1323,6.268,2011
1250.0,Asante,/boardgame/136056/asante,6.97,1324,6.267,2013
4326.0,Primordial Soup,/boardgame/124/primordial-soup,6.96,682,6.652,1997
3433.0,Witch's Brew,/boardgame/34084/witchs-brew,7.04,683,6.652,2008
3018.0,Star Wars: Destiny,/boardgame/205359/star-wars-destiny,7.83,286,7.071,2016
8043.0,Small World Underground,/boardgame/97786/small-world-underground,7.33,287,7.07,2011
4892.0,Schotten Totten,/boardgame/372/schotten-totten,7.31,366,6.969,1999
3714.0,Dixit: Journey,/boardgame/121288/dixit-journey,7.46,367,6.969,2012
556.0,Memoarrr!,/boardgame/230383/memoarrr,7.15,2001,6.024,2017
739.0,Bios: Megafauna,/boardgame/97915/bios-megafauna,6.97,1820,6.076,2011
1588.0,Dutch Blitz,/boardgame/148203/dutch-blitz,6.57,1821,6.076,1960
1481.0,Archaeology: The New Expedition,/boardgame/191300/archaeology-new-expedition,7.19,970,6.445,2016
1369.0,When I Dream,/boardgame/198454/when-i-dream,7.28,971,6.445,2016
618.0,Deadlands: Doomtown,/boardgame/1037/deadlands-doomtown,7.28,1720,6.109,1998
732.0,Rivet Wars: Eastern Front,/boardgame/136000/rivet-wars-eastern-front,7.17,1721,6.109,2013
681.0,Carnival Zombie,/boardgame/140343/carnival-zombie,7.24,1624,6.143,2013
760.0,Kashgar: Merchants of the Silk Road,/boardgame/143175/kashgar-merchants-silk-road,7.06,1625,6.142,2013
1341.0,The Great Fire of London 1666,/boardgame/41569/great-fire-london-1666,6.52,1901,6.054,2010
2284.0,Friedrich,/boardgame/12891/friedrich,7.56,473,6.856,2004
4100.0,Tribune: Primus Inter Pares,/boardgame/30957/tribune-primus-inter-pares,7.24,474,6.856,2007
1937.0,Royal Palace,/boardgame/38992/royal-palace,6.89,1072,6.386,2008
8966.0,Jungle Speed,/boardgame/8098/jungle-speed,6.56,1073,6.385,1997
3110.0,Hera and Zeus,/boardgame/638/hera-and-zeus,6.51,1422,6.227,2000
2506.0,Boomtown,/boardgame/10997/boomtown,6.55,1423,6.226,2004
1280.0,TAMSK,/boardgame/108/tamsk,6.79,1524,6.182,1998
556.0,Battle for Rokugan,/boardgame/234477/battle-rokugan,7.67,1525,6.182,2017
1707.0,Hermagor,/boardgame/25224/hermagor,6.93,1136,6.349,2006
4381.0,Tsuro of the Seas,/boardgame/124172/tsuro-seas,6.6,1137,6.348,2012
4444.0,Blokus Duo,/boardgame/16395/blokus-duo,6.85,774,6.572,2005
2655.0,Medieval Academy,/boardgame/154386/medieval-academy,7.03,775,6.572,2014
629.0,Incómodos Invitados,/boardgame/188866/incomodos-invitados,7.85,1325,6.267,2016
2060.0,Boss Monster 2: The Next Level,/boardgame/174973/boss-monster-2-next-level,6.84,1326,6.266,2015
2786.0,Catacombs,/boardgame/57390/catacombs,7.13,684,6.65,2010
1932.0,Ambush!,/boardgame/1608/ambush,7.4,685,6.649,1983
10697.0,Pathfinder Adventure Card Game: Rise of the Runelords – Base Set,/boardgame/133038/pathfinder-adventure-card-game-rise-runelords-base,7.3,288,7.067,2013
9999.0,Legends of Andor,/boardgame/127398/legends-andor,7.29,289,7.066,2012
2563.0,Baseball Highlights: 2045,/boardgame/151022/baseball-highlights-2045,7.63,368,6.968,2015
5487.0,Summoner Wars,/boardgame/58281/summoner-wars,7.31,369,6.966,2009
529.0,Tempel des Schreckens,/boardgame/206915/tempel-des-schreckens,7.18,2002,6.024,2016
1523.0,Take 5!,/boardgame/153/take-5,6.43,2003,6.024,1998
687.0,Dust Tactics,/boardgame/36367/dust-tactics,7.18,1822,6.076,2010
423.0,Zug um Zug: Deutschland,/boardgame/119637/zug-um-zug-deutschland,7.7,1823,6.075,2012
6037.0,Eight-Minute Empire,/boardgame/131366/eight-minute-empire,6.63,972,6.445,2012
1804.0,Steel Driver,/boardgame/37387/steel-driver,7.02,973,6.444,2008
2579.0,Pentago,/boardgame/19841/pentago,6.41,1722,6.109,2005
1074.0,Strozzi,/boardgame/35572/strozzi,6.74,1723,6.109,2008
8283.0,Taboo,/boardgame/1111/taboo,6.29,1626,6.142,1989
2360.0,The Awful Green Things From Outer Space,/boardgame/162/awful-green-things-outer-space,6.49,1627,6.142,1979
1524.0,Zooloretto: The Dice Game,/boardgame/117942/zooloretto-dice-game,6.45,1902,6.053,2012
794.0,The Builders: Antiquity,/boardgame/161226/builders-antiquity,6.86,1903,6.053,2015
6385.0,Las Vegas,/boardgame/117959/las-vegas,7.1,475,6.855,2012
2918.0,Panamax,/boardgame/131287/panamax,7.37,476,6.855,2014
2732.0,Timeline: Discoveries,/boardgame/99975/timeline-discoveries,6.76,1074,6.384,2011
11514.0,Scotland Yard,/boardgame/438/scotland-yard,6.51,1075,6.384,1983
1928.0,R-Eco,/boardgame/15290/r-eco,6.64,1424,6.225,2003
847.0,Key to the City: London,/boardgame/205507/key-city-london,7.17,1425,6.225,2016
489.0,Band of Brothers: Screaming Eagles,/boardgame/41429/band-brothers-screaming-eagles,7.86,1526,6.182,2011
1328.0,Lost Legacy: Flying Garden,/boardgame/158340/lost-legacy-flying-garden,6.76,1527,6.181,2014
3001.0,Bootleggers,/boardgame/12477/bootleggers,6.69,1138,6.347,2004
1665.0,Wealth of Nations,/boardgame/32666/wealth-nations,6.93,1139,6.346,2008
4617.0,Dungeon Fighter,/boardgame/102548/dungeon-fighter,6.87,776,6.571,2011
2015.0,Nothing Personal,/boardgame/120523/nothing-personal,7.15,777,6.571,2013
973.0,Robo Rally,/boardgame/216201/robo-rally,7.25,1327,6.265,2016
1569.0,Key Harvest,/boardgame/29839/key-harvest,6.8,1328,6.265,2007
3524.0,Haggis,/boardgame/37628/haggis,7.01,686,6.647,2010
1808.0,Fugitive,/boardgame/197443/fugitive,7.37,687,6.647,2017
8258.0,The Grizzled,/boardgame/171668/grizzled,7.31,290,7.064,2015
11833.0,Biblios,/boardgame/34219/biblios,7.23,291,7.063,2007
4849.0,Defenders of the Realm,/boardgame/65532/defenders-realm,7.35,370,6.964,2010
31432.0,Bohnanza,/boardgame/11/bohnanza,7.06,371,6.964,1997
393.0,Solarius Mission,/boardgame/170199/solarius-mission,7.5,2004,6.023,2016
1455.0,Tiki Topple,/boardgame/34373/tiki-topple,6.43,2005,6.023,2008
1533.0,Bazaar,/boardgame/287/bazaar,6.5,1824,6.074,1967
1267.0,The Pillars of the Earth: Builders Duel,/boardgame/40831/pillars-earth-builders-duel,6.59,1825,6.074,2009
2890.0,Timeline: Diversity,/boardgame/131325/timeline-diversity,6.83,974,6.444,2012
1780.0,Helvetia,/boardgame/103092/helvetia,7.02,975,6.443,2011
735.0,Dungeon Saga: Dwarf King's Quest,/boardgame/160081/dungeon-saga-dwarf-kings-quest,7.36,1724,6.108,2015
1062.0,Android: Mainframe,/boardgame/193557/android-mainframe,6.76,1725,6.108,2016
1116.0,Big Boggle,/boardgame/10550/big-boggle,6.84,1628,6.141,1979
617.0,Xenon Profiteer,/boardgame/176530/xenon-profiteer,7.29,1629,6.141,2015
1006.0,Pi mal Pflaumen,/boardgame/181761/pi-mal-pflaumen,6.66,1904,6.053,2015
370.0,The Great War,/boardgame/173105/great-war,7.82,1905,6.053,2015
1141.0,D-Day at Omaha Beach,/boardgame/29603/d-day-omaha-beach,8.26,477,6.854,2009
3201.0,Vast: The Crystal Caverns,/boardgame/170416/vast-crystal-caverns,7.4,478,6.854,2016
1249.0,The Russian Campaign,/boardgame/2808/russian-campaign,7.26,1076,6.381,1974
872.0,Time's Up! Deluxe,/boardgame/37141/times-deluxe,7.49,1077,6.38,2008
731.0,Zulus on the Ramparts!,/boardgame/41627/zulus-ramparts,7.39,1426,6.225,2009
908.0,Darkest Night (First edition),/boardgame/128445/darkest-night-first-edition,7.2,1427,6.224,2012
754.0,Skat,/boardgame/6819/skat,7.26,1528,6.181,1810
2091.0,Star Wars Customizable Card Game,/boardgame/1270/star-wars-customizable-card-game,6.63,1529,6.181,1995
1349.0,Beyond Baker Street,/boardgame/168681/beyond-baker-street,7.04,1140,6.346,2016
2814.0,Conquest of the Empire,/boardgame/17710/conquest-empire,6.76,1141,6.345,2005
6429.0,Rise of Augustus,/boardgame/137297/rise-augustus,6.77,778,6.57,2013
1618.0,Escape Room: The Game,/boardgame/204836/escape-room-game,7.32,779,6.57,2016
2765.0,Dragonheart,/boardgame/66171/dragonheart,6.59,1329,6.265,2010
1688.0,A Game of Thrones: Hand of the King,/boardgame/205610/game-thrones-hand-king,6.8,1330,6.264,2016
12120.0,Quarriors!,/boardgame/91536/quarriors,6.79,688,6.646,2011
4512.0,Parade,/boardgame/56692/parade,6.94,689,6.646,2007
29681.0,Lost Cities,/boardgame/50/lost-cities,7.15,292,7.058,1999
2449.0,Time's Up! Title Recall!,/boardgame/36553/times-title-recall,7.76,293,7.058,2008
6572.0,Trains,/boardgame/121408/trains,7.22,372,6.963,2012
5101.0,Quantum,/boardgame/143519/quantum,7.32,373,6.963,2013
6387.0,Dungeon Roll,/boardgame/138788/dungeon-roll,6.16,2006,6.023,2013
452.0,Topoum,/boardgame/188314/topoum,7.41,2007,6.023,2016
694.0,Letter Tycoon,/boardgame/169147/letter-tycoon,7.07,1826,6.074,2015
786.0,G.E.V.,/boardgame/5205/gev,6.93,1827,6.074,1978
2098.0,Pergamon,/boardgame/90040/pergamon,6.94,976,6.442,2011
5599.0,Tiny Epic Kingdoms,/boardgame/148951/tiny-epic-kingdoms,6.67,977,6.441,2014
1650.0,Atlantis,/boardgame/55253/atlantis,6.53,1726,6.108,2009
987.0,Wok Star,/boardgame/71655/wok-star,6.79,1727,6.108,2010
1218.0,Strike,/boardgame/123570/strike,6.75,1630,6.14,2012
642.0,Ave Roma,/boardgame/184459/ave-roma,7.31,1631,6.14,2016
5105.0,Get Bit!,/boardgame/30539/get-bit,6.19,1906,6.052,2007
580.0,Exit: The Game – The Forbidden Castle,/boardgame/215840/exit-game-forbidden-castle,7.08,1907,6.052,2017
4020.0,Union Pacific,/boardgame/94/union-pacific,7.24,479,6.854,1999
6744.0,Between Two Cities,/boardgame/168435/between-two-cities,7.1,480,6.853,2015
2637.0,The Bottle Imp,/boardgame/619/bottle-imp,6.76,1078,6.379,1995
2338.0,Super Dungeon Explore,/boardgame/92190/super-dungeon-explore,6.91,1079,6.379,2011
596.0,Empires of the Void II,/boardgame/218509/empires-void-ii,7.66,1428,6.223,2018
1805.0,Drako,/boardgame/102237/drako,6.71,1429,6.223,2011
1374.0,Animals on Board,/boardgame/191572/animals-board,6.73,1530,6.18,2016
2510.0,That's Life!,/boardgame/17240/s-life,6.5,1531,6.18,2005
670.0,Hornet Leader: Carrier Air Operations,/boardgame/65564/hornet-leader-carrier-air-operations,7.9,1142,6.345,2010
777.0,Fields of Fire,/boardgame/22877/fields-fire,7.72,1143,6.344,2008
3018.0,Dream Home,/boardgame/194880/dream-home,7.01,780,6.569,2016
843.0,Falling Sky: The Gallic Revolt Against Caesar,/boardgame/163154/falling-sky-gallic-revolt-against-caesar,8.04,781,6.569,2016
2182.0,Tower of Babel,/boardgame/15510/tower-babel,6.66,1331,6.264,2005
614.0,Gentes,/boardgame/217780/gentes,7.66,1332,6.264,2017
432.0,Word Slam,/boardgame/203411/word-slam,7.08,2301,5.947,2016
1303.0,Blackbeard,/boardgame/235/blackbeard,6.34,2401,5.926,1991
7134.0,Loopin' Louie,/boardgame/327/loopin-louie,6.84,690,6.646,1992
2859.0,Keythedral,/boardgame/4099/keythedral,7.08,691,6.645,2002
3543.0,"Labyrinth: The War on Terror, 2001 – ?",/boardgame/62227/labyrinth-war-terror-2001,7.59,294,7.056,2010
2936.0,Madeira,/boardgame/95527/madeira,7.66,295,7.056,2013
2826.0,The Quest for El Dorado,/boardgame/217372/quest-el-dorado,7.57,374,6.962,2017
2258.0,Pax Porfiriana,/boardgame/128780/pax-porfiriana,7.69,375,6.959,2012
1281.0,Star Wars: Empire vs. Rebellion,/boardgame/160964/star-wars-empire-vs-rebellion,6.4,2201,5.969,2014
684.0,Burano,/boardgame/181260/burano,6.89,2008,6.022,2015
544.0,Navia Dratp,/boardgame/10819/navia-dratp,7.18,2009,6.022,2004
2299.0,Marvel Heroes,/boardgame/14808/marvel-heroes,6.4,1828,6.074,2006
1404.0,Gobblet,/boardgame/2266/gobblet,6.58,1829,6.074,2000
1687.0,Hab & Gut,/boardgame/38863/hab-gut,7.06,978,6.44,2008
1239.0,Porta Nigra,/boardgame/172385/porta-nigra,7.26,979,6.44,2015
2301.0,Portobello Market,/boardgame/27356/portobello-market,6.4,1728,6.107,2007
2293.0,GiftTRAP,/boardgame/23686/gifttrap,6.44,1729,6.107,2006
421.0,Seikatsu,/boardgame/216428/seikatsu,7.34,2101,5.997,2017
1810.0,Axis & Allies: Pacific,/boardgame/1262/axis-allies-pacific,6.67,1632,6.14,2001
1446.0,Dungeon Raiders,/boardgame/80771/dungeon-raiders,6.69,1633,6.139,2011
664.0,"Sun, Sea & Sand",/boardgame/84772/sun-sea-sand,6.96,1908,6.052,2010
1951.0,Nefarious,/boardgame/108044/nefarious,6.4,1909,6.052,2011
2061.0,Saint Petersburg (second edition),/boardgame/156943/saint-petersburg-second-edition,7.59,481,6.851,2014
2831.0,Squad Leader,/boardgame/1035/squad-leader,7.48,482,6.85,1977
7220.0,Pickomino,/boardgame/15818/pickomino,6.54,1080,6.378,2005
3447.0,Odin's Ravens,/boardgame/4396/odins-ravens,6.68,1081,6.378,2002
1646.0,Rise and Decline of the Third Reich,/boardgame/1563/rise-and-decline-third-reich,6.82,1430,6.221,1974
2401.0,Escape from Colditz,/boardgame/715/escape-colditz,6.64,1431,6.221,1973
2775.0,Dragon's Gold,/boardgame/1042/dragons-gold,6.47,1532,6.18,2001
1325.0,The Name of the Rose,/boardgame/35488/name-rose,6.77,1533,6.18,2008
4539.0,Clans,/boardgame/4636/clans,6.56,1144,6.343,2002
1329.0,Rum & Bones,/boardgame/168788/rum-bones,7.12,1145,6.343,2015
952.0,Star Trek: Frontiers,/boardgame/182340/star-trek-frontiers,7.94,782,6.569,2016
1849.0,Sylvion,/boardgame/143405/sylvion,7.25,783,6.569,2015
